,Links
5607,https://vlr.gg/10254/luminosity-vs-xset-champions-tour-north-america-stage-1-challengers-2-lr2
5608,https://vlr.gg/10253/sentinels-vs-100-thieves-champions-tour-north-america-stage-1-challengers-2-lr2
5609,https://vlr.gg/10347/rise-gaming-vs-furia-champions-tour-brazil-stage-1-challengers-2-main-event-decider-a
5610,https://vlr.gg/10251/sentinels-vs-envy-champions-tour-north-america-stage-1-challengers-2-ubsf
5611,https://vlr.gg/10252/immortals-vs-luminosity-champions-tour-north-america-stage-1-challengers-2-ubsf
5612,https://vlr.gg/11124/og-vs-team-heretics-champions-tour-europe-stage-1-challengers-2-main-event-qf
5613,https://vlr.gg/11126/funplus-phoenix-vs-fnatic-champions-tour-europe-stage-1-challengers-2-main-event-qf
5614,https://vlr.gg/11026/absolute-jupiter-vs-detonation-gaming-champions-tour-japan-stage-1-challengers-1-main-event-grou
5615,https://vlr.gg/11498/ethereal-vs-nxl-ligagame-champions-tour-indonesia-stage-1-challengers-2-qualifier-round-of-8
5616,https://vlr.gg/11004/ape-prince-vs-muyaho-champions-tour-korea-stage-1-challengers-2-group-b
5617,https://vlr.gg/11497/wolfpack-vs-aing-maung-esports-champions-tour-indonesia-stage-1-challengers-2-qualifier-round-of
5618,https://vlr.gg/11025/detonation-gaming-vs-lag-gaming-champions-tour-japan-stage-1-challengers-1-main-event-group-b
5619,https://vlr.gg/11496/reckless-lads-vs-onic-esports-champions-tour-indonesia-stage-1-challengers-2-qualifier-round-of
5620,https://vlr.gg/11003/damwon-gaming-vs-tnl-esports-champions-tour-korea-stage-1-challengers-2-group-b
5621,https://vlr.gg/11494/aricat-e-sport-vs-full-sense-champions-tour-thailand-stage-1-challengers-2-qualifiers-grand-fina
5622,https://vlr.gg/11495/xcn-gaming-vs-vvv-champions-tour-indonesia-stage-1-challengers-2-qualifier-round-of-8
5623,https://vlr.gg/11024/absolute-jupiter-vs-fav-gaming-champions-tour-japan-stage-1-challengers-1-main-event-group-b
5624,https://vlr.gg/11493/overtime-esports-vs-full-sense-champions-tour-thailand-stage-1-challengers-2-qualifiers-lower-br
5625,https://vlr.gg/10649/bren-esports-vs-arkangel-champions-tour-philippines-stage-1-challengers-2-main-event-grand-final
5626,https://vlr.gg/10998/zfgaming-vs-world-game-star-champions-tour-korea-stage-1-challengers-2-group-a
5627,https://vlr.gg/11023/fav-gaming-vs-lag-gaming-champions-tour-japan-stage-1-challengers-1-main-event-group-b
5628,https://vlr.gg/11481/aricat-e-sport-vs-overtime-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-uppe
5629,https://vlr.gg/11484/full-sense-vs-sharper-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-lower-bra
5630,https://vlr.gg/11022/absolute-jupiter-vs-lag-gaming-champions-tour-japan-stage-1-challengers-1-main-event-group-b
5631,https://vlr.gg/11472/exorcist-esc-vs-aricat-e-sport-champions-tour-thailand-stage-1-challengers-2-qualifiers-semifina
5632,https://vlr.gg/11473/not-ready-vs-overtime-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-semifinal
5633,https://vlr.gg/11021/detonation-gaming-vs-fav-gaming-champions-tour-japan-stage-1-challengers-1-main-event-group-b
5634,https://vlr.gg/11081/reven-esports-vs-tequila-champions-tour-latam-stage-1-challengers-3-open-qual-lan-gf
5635,https://vlr.gg/10250/gen-g-vs-100-thieves-champions-tour-north-america-stage-1-challengers-2-lr1
5636,https://vlr.gg/11079/akave-esports-vs-tequila-champions-tour-latam-stage-1-challengers-3-open-qual-lan-sf
5637,https://vlr.gg/11080/p-ek-gaming-vs-reven-esports-champions-tour-latam-stage-1-challengers-3-open-qual-lan-sf
5638,https://vlr.gg/10344/slick-vs-vorax-champions-tour-brazil-stage-1-challengers-2-main-event-winner-b
5639,https://vlr.gg/10249/faze-clan-vs-xset-champions-tour-north-america-stage-1-challengers-2-lr1
5640,https://vlr.gg/11084/leviat-n-esports-vs-procyon-team-champions-tour-latam-stage-1-challengers-3-open-qual-las-gf
5641,https://vlr.gg/10248/luminosity-vs-100-thieves-champions-tour-north-america-stage-1-challengers-2-ubqf
5642,https://vlr.gg/10343/rise-gaming-vs-gamelanders-champions-tour-brazil-stage-1-challengers-2-main-event-winner-a
5643,https://vlr.gg/11082/aracne-esports-vs-leviat-n-esports-champions-tour-latam-stage-1-challengers-3-open-qual-las-sf
5644,https://vlr.gg/11083/typhoon-vs-procyon-team-champions-tour-latam-stage-1-challengers-3-open-qual-las-sf
5645,https://vlr.gg/10247/immortals-vs-gen-g-champions-tour-north-america-stage-1-challengers-2-ubqf
5646,https://vlr.gg/10245/sentinels-vs-faze-clan-champions-tour-north-america-stage-1-challengers-2-ubqf
5647,https://vlr.gg/10246/xset-vs-envy-champions-tour-north-america-stage-1-challengers-2-ubqf
5648,https://vlr.gg/11122/ninjas-in-pyjamas-vs-g2-esports-champions-tour-europe-stage-1-challengers-2-main-event-qf
5649,https://vlr.gg/11121/wave-esports-vs-alliance-champions-tour-europe-stage-1-challengers-2-main-event-qf
5650,https://vlr.gg/11020/blackbird-ignis-vs-reject-champions-tour-japan-stage-1-challengers-1-main-event-group-a
5651,https://vlr.gg/10648/arkangel-vs-hashira-champions-tour-philippines-stage-1-challengers-2-main-event-semifinals
5652,https://vlr.gg/10997/vision-strikers-vs-nuturn-champions-tour-korea-stage-1-challengers-2-group-a
5653,https://vlr.gg/11019/reject-vs-first-gaming-champions-tour-japan-stage-1-challengers-1-main-event-group-a
5654,https://vlr.gg/11002/tnl-esports-vs-ape-prince-champions-tour-korea-stage-1-challengers-2-group-b
5655,https://vlr.gg/10647/bren-esports-vs-oasis-gaming-champions-tour-philippines-stage-1-challengers-2-main-event-semifin
5656,https://vlr.gg/11018/blackbird-ignis-vs-scarz-champions-tour-japan-stage-1-challengers-1-main-event-group-a
5657,https://vlr.gg/11001/damwon-gaming-vs-muyaho-champions-tour-korea-stage-1-challengers-2-group-b
5658,https://vlr.gg/11017/scarz-vs-first-gaming-champions-tour-japan-stage-1-challengers-1-main-event-group-a
5659,https://vlr.gg/11215/team-idk-vs-justlose-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers-quarte
5660,https://vlr.gg/11216/todak-vs-louvre-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers-quarter-fin
5661,https://vlr.gg/11217/team-600-vs-looking-for-org-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers
5662,https://vlr.gg/10646/empire-esports-vs-hashira-champions-tour-philippines-stage-1-challengers-2-main-event-quarterfin
5663,https://vlr.gg/11214/paper-rex-vs-mantou-champions-tour-malaysia-singapore-stage-1-challengers-2-qualifiers-quarter
5664,https://vlr.gg/12617/flat-white-vs-cursed-team-champions-tour-indonesia-stage-1-challengers-2-qualifier-ro64
5665,https://vlr.gg/11016/blackbird-ignis-vs-first-gaming-champions-tour-japan-stage-1-challengers-1-main-event-group-a
5666,https://vlr.gg/11015/reject-vs-scarz-champions-tour-japan-stage-1-challengers-1-main-event-group-a
5667,https://vlr.gg/11078/tequila-vs-5-randoms-champions-tour-latam-stage-1-challengers-3-open-qual-lan-qf
5668,https://vlr.gg/11399/mith-vs-exorcist-esc-champions-tour-thailand-stage-1-challengers-2-qualifiers-quarter-finals
5669,https://vlr.gg/11400/zabb-vs-aricat-e-sport-champions-tour-thailand-stage-1-challengers-2-qualifiers-quarter-finals
5670,https://vlr.gg/11401/not-ready-vs-sharper-esports-champions-tour-thailand-stage-1-challengers-2-qualifiers-quarter-fi
5671,https://vlr.gg/11402/overtime-esports-vs-goldencat-gaming-champions-tour-thailand-stage-1-challengers-2-qualifiers-qu
5672,https://vlr.gg/11076/reven-esports-vs-no-org-champions-tour-latam-stage-1-challengers-3-open-qual-lan-qf
5673,https://vlr.gg/11077/akave-esports-vs-phinance-g-champions-tour-latam-stage-1-challengers-3-open-qual-lan-qf
5674,https://vlr.gg/11075/twin-esports-vs-p-ek-gaming-champions-tour-latam-stage-1-challengers-3-open-qual-lan-qf
5675,https://vlr.gg/11013/team-heretics-vs-chakalaka-champions-tour-europe-stage-1-challengers-2-qualifier-play-in-qf
5676,https://vlr.gg/11012/fnatic-vs-guild-esports-champions-tour-europe-stage-1-challengers-2-qualifier-play-in-qf
5677,https://vlr.gg/11054/connect-gaming-vs-lag-gaming-champions-tour-japan-stage-1-challengers-1-qualifier-group-d
5678,https://vlr.gg/11046/first-gaming-vs-cyclops-athlete-gaming-champions-tour-japan-stage-1-challengers-1-qualifier-grou
5679,https://vlr.gg/10645/dreamfyre-vs-arkangel-champions-tour-philippines-stage-1-challengers-2-main-event-quarterfinals
5680,https://vlr.gg/11038/sengoku-gaming-vs-scarz-champions-tour-japan-stage-1-challengers-1-qualifier-group-b
5681,https://vlr.gg/10996/nuturn-vs-zfgaming-champions-tour-korea-stage-1-challengers-2-group-a
5682,https://vlr.gg/11030/novagis-gaming-vs-fav-gaming-champions-tour-japan-stage-1-challengers-1-qualifier-group-a
5683,https://vlr.gg/10995/vision-strikers-vs-world-game-star-champions-tour-korea-stage-1-challengers-2-group-a
5684,https://vlr.gg/10644/oasis-gaming-vs-the-first-order-champions-tour-philippines-stage-1-challengers-2-main-event-quar
5685,https://vlr.gg/11050/shikoukouketsu-vs-blue-bees-champions-tour-japan-stage-1-challengers-1-qualifier-group-d
5686,https://vlr.gg/11000/muyaho-vs-tnl-esports-champions-tour-korea-stage-1-challengers-2-group-b
5687,https://vlr.gg/11035/avalon-gaming-vs-crest-gaming-dwfn-champions-tour-japan-stage-1-challengers-1-qualifier-group-b
5688,https://vlr.gg/11027/ixa-vs-fennel-champions-tour-japan-stage-1-challengers-1-qualifier-group-a
5689,https://vlr.gg/10643/bren-esports-vs-org-not-found-champions-tour-philippines-stage-1-challengers-2-main-event-quarte
5690,https://vlr.gg/11063/aracne-esports-vs-team-samurai-champions-tour-latam-stage-1-challengers-3-open-qual-las-qf
5691,https://vlr.gg/11065/typhoon-vs-dks-esports-champions-tour-latam-stage-1-challengers-3-open-qual-las-qf
5692,https://vlr.gg/11064/kd-negativo-vs-leviat-n-esports-champions-tour-latam-stage-1-challengers-3-open-qual-las-qf
5693,https://vlr.gg/11011/g2-esports-vs-animel-champions-tour-europe-stage-1-challengers-2-qualifier-play-in-qf
5694,https://vlr.gg/11066/procyon-team-vs-decent-esports-champions-tour-latam-stage-1-challengers-3-open-qual-las-qf
5695,https://vlr.gg/11010/dfuseteam-vs-alliance-champions-tour-europe-stage-1-challengers-2-qualifier-play-in-qf
5696,https://vlr.gg/10999/damwon-gaming-vs-ape-prince-champions-tour-korea-stage-1-challengers-2-group-b
5697,https://vlr.gg/10994/world-game-star-vs-nuturn-champions-tour-korea-stage-1-challengers-2-group-a
5698,https://vlr.gg/10993/vision-strikers-vs-zfgaming-champions-tour-korea-stage-1-challengers-2-group-a
5699,https://vlr.gg/10966/hsdirr-vs-team-heretics-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro16
5700,https://vlr.gg/10960/ipon-team-horizon-reapers-vs-dfuseteam-champions-tour-europe-stage-1-challengers-2-qualifier-pla
5701,https://vlr.gg/10964/fnatic-vs-edelweiss-esport-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro16
5702,https://vlr.gg/10967/heet-vs-chakalaka-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro16
5703,https://vlr.gg/10961/team-liquid-vs-alliance-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro16
5704,https://vlr.gg/10963/animel-vs-giants-gaming-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro16
5705,https://vlr.gg/10965/honk-vs-guild-esports-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro16
5706,https://vlr.gg/10962/g2-esports-vs-inside-games-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro16
5707,https://vlr.gg/10944/ipon-team-horizon-reapers-vs-team-vitality-champions-tour-europe-stage-1-challengers-2-qualifier
5708,https://vlr.gg/10945/reply-totem-vs-dfuseteam-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5709,https://vlr.gg/10946/megakich-vs-team-liquid-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5710,https://vlr.gg/10947/cream-real-betis-vs-alliance-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5711,https://vlr.gg/10948/rix-gg-vs-g2-esports-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5712,https://vlr.gg/10949/inside-games-vs-team-finest-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5713,https://vlr.gg/10950/ivy-vs-animel-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5714,https://vlr.gg/10951/yazda-vs-giants-gaming-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5715,https://vlr.gg/10952/pit-stop-vs-fnatic-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5716,https://vlr.gg/10953/edelweiss-esport-vs-yendez-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5717,https://vlr.gg/10954/hajty-vs-honk-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5718,https://vlr.gg/10955/czech-repre-vs-guild-esports-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5719,https://vlr.gg/10956/big-vs-hsdirr-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5720,https://vlr.gg/10957/estonoesunjuegovale-vs-team-heretics-champions-tour-europe-stage-1-challengers-2-qualifier-playo
5721,https://vlr.gg/10958/against-all-odds-vs-heet-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5722,https://vlr.gg/10959/chakalaka-vs-unsigned-champions-tour-europe-stage-1-challengers-2-qualifier-playoffs-ro32
5723,https://vlr.gg/10933/hsdirr-vs-pointandclick-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5724,https://vlr.gg/10930/wall-street-clowns-vs-czech-repre-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro6
5725,https://vlr.gg/10915/ecm-fcg-esports-vs-alliance-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5726,https://vlr.gg/10924/pit-stop-vs-offlimits-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5727,https://vlr.gg/10932/big-vs-movistar-riders-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5728,https://vlr.gg/10920/s2v-esports-vs-orgless5-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5729,https://vlr.gg/10910/reply-totem-vs-purple-cobras-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5730,https://vlr.gg/10911/dfuseteam-vs-xpg-invicta-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5731,https://vlr.gg/10912/team-queso-vs-megakich-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5732,https://vlr.gg/10914/peanutz-vs-cream-real-betis-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5733,https://vlr.gg/10918/sector-one-vs-inside-games-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5734,https://vlr.gg/10919/team-finest-vs-sausage-party-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5735,https://vlr.gg/10921/sampi-tipsport-vs-animel-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5736,https://vlr.gg/10925/fnatic-vs-swag-silicone-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5737,https://vlr.gg/10926/prima-esport-vs-edelweiss-esport-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5738,https://vlr.gg/10927/nonamers-vs-yendez-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5739,https://vlr.gg/10928/shockdart-vs-hajty-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5740,https://vlr.gg/10929/okgg-vs-honk-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5741,https://vlr.gg/10931/wieca-vs-guild-esports-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5742,https://vlr.gg/10934/linstitut-vs-estonoesunjuegovale-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro6
5743,https://vlr.gg/10936/against-all-odds-vs-bleiz-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5744,https://vlr.gg/10937/heet-vs-team-questionmark-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5745,https://vlr.gg/10939/unsigned-vs-ambitious-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5746,https://vlr.gg/10908/staga-haus-vs-ipon-team-horizon-reapers-champions-tour-europe-stage-1-challengers-2-open-qualifi
5747,https://vlr.gg/10909/team-vitality-vs-chess-on-crack-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5748,https://vlr.gg/10913/raptor-esport-vs-team-liquid-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5749,https://vlr.gg/10922/yazda-vs-kv-tinky-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5750,https://vlr.gg/10923/giants-gaming-vs-team-rocket-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5751,https://vlr.gg/10935/team-heretics-vs-hydrated-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5752,https://vlr.gg/10938/ignite-vs-chakalaka-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5753,https://vlr.gg/10942/sophies-children-vs-rix-gg-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5754,https://vlr.gg/10917/vpd-project-vs-g2-esports-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro64
5755,https://vlr.gg/10883/yendez-vs-winfinity-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro128
5756,https://vlr.gg/10845/ipon-team-horizon-reapers-vs-flymate-champions-tour-europe-stage-1-challengers-2-open-qualifier
5757,https://vlr.gg/10882/phenomenon-vs-nonamers-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro128
5758,https://vlr.gg/10896/linstitut-vs-esuba-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro128
5759,https://vlr.gg/10904/ignite-vs-team-asteria-champions-tour-europe-stage-1-challengers-2-open-qualifier-ro128
5760,https://vlr.gg/10244/envy-vs-renegades-champions-tour-north-america-stage-1-challengers-2-qf
5761,https://vlr.gg/10346/b4-esports-vs-team-vikings-champions-tour-brazil-stage-1-challengers-2-main-event-elim-b
5762,https://vlr.gg/10558/lazer-klan-vs-ldm-esports-champions-tour-latam-stage-1-challengers-2-main-event-lan-gf
5763,https://vlr.gg/10559/infinity-esports-vs-buscando-org-champions-tour-latam-stage-1-challengers-2-main-event-lan-ruf
5764,https://vlr.gg/10243/tsm-vs-gen-g-champions-tour-north-america-stage-1-challengers-2-qf
5765,https://vlr.gg/10345/imperial-esports-vs-furia-champions-tour-brazil-stage-1-challengers-2-main-event-elim-a
5766,https://vlr.gg/10560/wygers-argentina-vs-australs-champions-tour-latam-stage-1-challengers-2-main-event-las-gf
5767,https://vlr.gg/10561/kr-esports-vs-furious-gaming-champions-tour-latam-stage-1-challengers-2-main-event-las-ruf
5768,https://vlr.gg/10353/futbolist-vs-stanbul-wildcats-champions-tour-turkey-stage-1-challengers-1-qf
5769,https://vlr.gg/10355/cisfaith-vs-one-breath-gaming-champions-tour-cis-stage-1-challengers-1-main-event-qf
